,ACCT_NUM,ATA,AID,BPOA,EPOA,A,MAIN,SUB,GWA_TAS_NAME,Agency AID,Agency Name,ADMIN_ORG,Admin Org Name,FR Entity Type,FR Entity Description,Financial Indicator Type2,FIN_IND_TYP2 description,Function Code,Function Description,Sub Function Code,Sub Function Description,DT_TM_ESTAB,DT_END
6536,43833, ,060, , ,X,0117,000,"Railroad Unemployment Insurance Extended Benefits Payments, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,603,Unemployment compensation,10/01/2009,
6537,43832, ,060, , ,X,0118,000,"Administrative Expenses, Railroad Unemployment Insurance Extended Benefits Payments, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,603,Unemployment compensation,10/01/2009,
6538,13878, ,060, , ,X,8010,000,"Social Security Equivalent Benefit Account, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/1987,
6539,13879, ,060, , ,X,8011,000,"Railroad Retirement Account, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/1987,
6540,13882, ,060, , ,X,8051,001,"Railroad Unemployment Insurance Trust Fund, Benefit Payments, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,603,Unemployment compensation,10/01/1987,
6541,13883, ,060, , ,X,8051,002,"Railroad Unemployment Insurance Trust Fund, Administrative Expenses, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,603,Unemployment compensation,10/01/1987,
6542,25976, ,060, , ,X,8118,000,"National Railroad Retirement Investment Trust, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6002,National Railroad Retirement Investment Trust, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,04/15/2002,
6543,34981, ,060, , ,X,8237,000,"Limitation on Administration, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/15/2006,
6544,42760, ,060,2010,2012, ,0115,000,"Economic Recovery Payments - Recovery Act, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2009,12/04/2017
6545,42759, ,060,2010,2012, ,0116,000,"Administrative Expenses - Recovery Act, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2009,12/04/2017
6546,42757, ,060,2010,2012, ,8262,000,"Limitation on Administration - Recovery Act, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2009,12/04/2017
6547,45920, ,060,2011,2012, ,0113,000,"Federal Payments to the Railroad Retirement Accounts, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2010,12/04/2017
6548,45921, ,060,2011,2013, ,0115,000,"Economic Recovery Payments - Recovery Act, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2010,
6549,45922, ,060,2011,2013, ,0116,000,"Administrative Expenses - Recovery Act, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2010,
6550,45725, ,060,2011,2013, ,8262,000,"Limitation on Administration - Recovery Act, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2010,
6551,52699, ,060,2012,2012, ,0111,000,"Dual Benefits Payments Account, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2011,12/05/2017
6552,52723, ,060,2012,2012, ,8018,000,"Limitation on the Office of the Inspector General, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2011,12/04/2017
6553,52724, ,060,2012,2012, ,8237,000,"Limitation on Administration, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2011,12/04/2017
6554,52725, ,060,2012,2013, ,0113,000,"Federal Payments to the Railroad Retirement Accounts, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2011,
6555,56522, ,060,2013,2013, ,0111,000,"Dual Benefits Payments Account, Railroad Retirement Board                                                                                                                                                                                       ",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2012,
6556,56523, ,060,2013,2013, ,8018,000,"Limitation on the Office of the Inspector General, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2012,
6557,56524, ,060,2013,2013, ,8237,000,"Limitation on Administration, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2012,
6558,56525, ,060,2013,2014, ,0113,000,"Federal Payments to the Railroad Retirement Accounts, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2012,
6559,59886, ,060,2014,2014, ,0111,000,"Dual Benefits Payments Account, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2013,
6560,59944, ,060,2014,2014, ,8018,000,"Limitation on the Office of the Inspector General, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2013,
6561,59945, ,060,2014,2014, ,8237,000,"Limitation on Administration, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2013,
6562,59946, ,060,2014,2015, ,0113,000,"Federal Payments to the Railroad Retirement Accounts, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2013,
6563,62832, ,060,2015,2015, ,0111,000,"Dual Benefits Payments Account, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2014,
6564,62835, ,060,2015,2015, ,8018,000,"Limitation on the Office of the Inspector General, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2014,
6565,62836, ,060,2015,2015, ,8237,000,"Limitation on Administration, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2014,
6566,62837, ,060,2015,2016, ,0113,000,"Federal Payments to the Railroad Retirement Accounts, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2014,
6567,65834, ,060,2016,2016, ,0111,000,"Dual Benefits Payments Account, Railroad Retirement Board",060,RAILROAD RETIREMENT BOARD,00,RAILROAD RETIREMENT BOARD,6000,Railroad Retirement Board, , ,600,Income Security,601,General retirement and disability insurance (excluding social se,10/01/2015,
